conference_id,event,gender,place,predicted_year,predicted_seconds,predicted_time,predicted_low,predicted_time_low,predicted_high,predicted_time_high,r2,p_value,slope,intercept,sample_size
2,100 Back,F,1,2027,53.2076,53.21,50.8218,50.82,55.5934,55.59,0.0612,0.3555,-0.051051,156.689,16
2,100 Back,F,8,2027,54.6176,54.62,54.1167,54.12,55.1186,55.12,0.935,0.0,-0.15914,377.1938,16
2,100 Breast,F,1,2027,59.8038,59.80,58.3982,58.40,61.2093,1:01.21,0.7137,0.0,-0.185956,436.7363,16
2,100 Breast,F,8,2027,62.1111,1:02.11,60.7976,1:00.80,63.4247,1:03.42,0.8355,0.0,-0.248029,564.8667,16
2,100 Fly,F,1,2027,52.7395,52.74,51.8398,51.84,53.6392,53.64,0.644,0.0002,-0.101382,258.2415,16
2,100 Fly,F,8,2027,54.4674,54.47,53.8375,53.84,55.0973,55.10,0.8736,0.0,-0.138728,335.6689,16
2,100 Free,F,1,2027,48.8238,48.82,48.1245,48.12,49.523,49.52,0.7626,0.0,-0.105,261.6587,16
2,100 Free,F,8,2027,50.3981,50.40,49.8019,49.80,50.9943,50.99,0.7768,0.0,-0.093199,239.3115,16
2,1650 Free,F,1,2027,986.239,16:26.24,972.2599,16:12.26,1000.2181,16:40.22,0.5692,0.0007,-1.346404,3715.4007,16
2,1650 Free,F,8,2027,1018.3081,16:58.31,1005.1091,16:45.11,1031.5071,17:11.51,0.5542,0.0009,-1.233162,3517.927,16
2,1650 Free,F,16,2027,1033.9907,17:13.99,1010.8695,16:50.87,1057.112,17:37.11,0.4842,0.0028,-1.877044,4838.7592,16
2,1650 Free,F,24,2027,1068.6632,17:48.66,1055.451,17:35.45,1081.8754,18:01.88,0.1726,0.158,-0.524631,2132.09,13
2,200 Back,F,1,2027,114.9405,1:54.94,113.5922,1:53.59,116.2888,1:56.29,0.6773,0.0001,-0.163654,446.668,16
2,200 Back,F,8,2027,118.4048,1:58.40,115.9111,1:55.91,120.8984,2:00.90,0.7187,0.0,-0.334,795.4228,16
2,200 Back,F,16,2027,124.1753,2:04.18,122.613,2:02.61,125.7376,2:05.74,0.6142,0.1168,-0.111241,349.66,5
2,200 Breast,F,1,2027,131.357,2:11.36,130.1618,2:10.16,132.5522,2:12.55,0.7984,0.0,-0.199324,535.3858,16
2,200 Breast,F,8,2027,135.9406,2:15.94,133.9874,2:13.99,137.8938,2:17.89,0.8244,0.0,-0.354632,854.7804,16
2,200 Fly,F,1,2027,118.1869,1:58.19,116.649,1:56.65,119.7248,1:59.72,0.3125,0.0244,-0.086875,294.2825,16
2,200 Fly,F,8,2027,122.2598,2:02.26,120.9545,2:00.95,123.565,2:03.57,0.6808,0.0001,-0.159735,446.0432,16
2,200 Free,F,1,2027,108.005,1:48.00,106.2866,1:46.29,109.7234,1:49.72,0.0034,0.8307,-0.008382,124.996,16
2,200 Free,F,8,2027,109.7325,1:49.73,108.54,1:48.54,110.925,1:50.92,0.6723,0.0001,-0.143125,399.8469,16
2,200 Free,F,16,2027,112.4653,1:52.47,111.5731,1:51.57,113.3574,1:53.36,0.5982,0.2265,-0.031815,176.9536,4
2,200 Free Relay,F,1,2027,90.4522,1:30.45,89.7145,1:29.71,91.19,1:31.19,0.857,0.0,-0.151353,397.2447,16
2,200 Free Relay,F,8,2027,93.6673,1:33.67,92.0991,1:32.10,95.2355,1:35.24,0.5797,0.0025,-0.177308,453.07,13
2,200 IM,F,1,2027,117.7485,1:57.75,116.0926,1:56.09,119.4044,1:59.40,0.6013,0.0004,-0.170397,463.1433,16
2,200 IM,F,8,2027,121.6115,2:01.61,120.1697,2:00.17,123.0533,2:03.05,0.8104,0.0,-0.24975,627.8547,16
2,200 IM,F,16,2027,125.3312,2:05.33,122.7372,2:02.74,127.9251,2:07.93,0.6063,0.0681,-0.172511,475.0107,6
2,200 Medley Relay,F,1,2027,99.5424,1:39.54,97.8418,1:37.84,101.2429,1:41.24,0.1551,0.1313,-0.061044,223.2788,16
2,200 Medley Relay,F,8,2027,102.3524,1:42.35,100.4083,1:40.41,104.2965,1:44.30,0.6716,0.0001,-0.232956,574.5539,16
2,400 Free Relay,F,1,2027,198.8779,3:18.88,196.8154,3:16.82,200.9404,3:20.94,0.596,0.0005,-0.209882,624.3094,16
2,400 Free Relay,F,8,2027,205.2066,3:25.21,202.2279,3:22.23,208.1853,3:28.19,0.5876,0.0005,-0.297934,809.1185,16
2,400 IM,F,1,2027,253.5058,4:13.51,250.8408,4:10.84,256.1707,4:16.17,0.6251,0.0003,-0.288331,837.9524,16
2,400 IM,F,8,2027,261.2189,4:21.22,257.2925,4:17.29,265.1453,4:25.15,0.7006,0.0001,-0.503221,1281.247,16
2,400 IM,F,16,2027,273.3596,4:33.36,268.7697,4:28.77,277.9496,4:37.95,0.6801,0.1753,0.280504,-295.2212,4
2,400 Medley Relay,F,1,2027,217.7429,3:37.74,214.3005,3:34.30,221.1852,3:41.19,0.5624,0.0008,-0.326978,880.5272,16
2,400 Medley Relay,F,8,2027,226.6359,3:46.64,224.5867,3:44.59,228.6851,3:48.69,0.711,0.0001,-0.281679,797.5984,15
2,50 Free,F,1,2027,22.5314,22.53,22.168,22.17,22.8947,22.89,0.6386,0.0002,-0.040463,104.5504,16
2,50 Free,F,8,2027,23.0444,23.04,22.8633,22.86,23.2254,23.23,0.9159,0.0,-0.050074,124.5434,16
2,50 Free,F,16,2027,23.0944,23.09,19.2953,19.30,26.7545,26.75,0.8923,0.0554,-0.23867,506.8094,4
2,500 Free,F,1,2027,286.1399,4:46.14,281.1327,4:41.13,291.147,4:51.15,0.3317,0.0196,-0.295566,885.2525,16
2,500 Free,F,8,2027,293.7494,4:53.75,291.3531,4:51.35,296.1457,4:56.15,0.6555,0.0001,-0.276985,855.1986,16
2,500 Free,F,16,2027,293.7994,4:53.80,258.7573,4:18.76,321.8291,5:21.83,0.6899,0.0207,-2.707033,5777.4499,7
2,800 Free Relay,F,1,2027,432.3336,7:12.33,428.1228,7:08.12,436.5445,7:16.54,0.691,0.0001,-0.527625,1501.8295,16
2,800 Free Relay,F,8,2027,449.5596,7:29.56,444.0053,7:24.01,455.1139,7:35.11,0.4716,0.0033,-0.439676,1340.7838,16
2,100 Back,M,1,2027,45.9156,45.92,44.6963,44.70,47.135,47.13,0.7276,0.0,-0.166985,384.3948,16
2,100 Back,M,8,2027,48.151,48.15,47.0385,47.04,49.2635,49.26,0.8167,0.0,-0.196757,446.9782,16
2,100 Breast,M,1,2027,52.5164,52.52,50.4015,50.40,54.6312,54.63,0.5083,0.0019,-0.180169,417.7192,16
2,100 Breast,M,8,2027,54.5331,54.53,53.1064,53.11,55.9598,55.96,0.6902,0.0001,-0.178419,416.1887,16
2,100 Fly,M,1,2027,44.8079,44.81,43.5181,43.52,46.0976,46.10,0.8595,0.0,-0.267235,586.4938,16
2,100 Fly,M,8,2027,47.6524,47.65,47.179,47.18,48.1257,48.13,0.9519,0.0,-0.176485,405.3881,16
2,100 Free,M,1,2027,42.917,42.92,41.7962,41.80,44.0378,44.04,0.611,0.0003,-0.117706,281.5068,16
2,100 Free,M,8,2027,44.4929,44.49,43.9631,43.96,45.0226,45.02,0.7921,0.0,-0.086647,220.1265,16
2,1650 Free,M,1,2027,907.6715,15:07.67,890.0621,14:50.06,925.2809,15:25.28,0.6201,0.0003,-1.885118,4728.805,16
2,1650 Free,M,8,2027,944.4572,15:44.46,937.767,15:37.77,951.1475,15:51.15,0.9106,0.0,-1.789,4570.7603,16
2,1650 Free,M,16,2027,963.8625,16:03.86,949.1737,15:49.17,978.5513,16:18.55,0.7082,0.0001,-2.005357,5028.7214,15
2,200 Back,M,1,2027,102.1575,1:42.16,99.4289,1:39.43,104.8861,1:44.89,0.4547,0.0042,-0.208787,525.3683,16
2,200 Back,M,8,2027,106.3471,1:46.35,103.9315,1:43.93,108.7628,1:48.76,0.7285,0.0,-0.331588,778.4765,16
2,200 Breast,M,1,2027,115.3547,1:55.35,112.954,1:52.95,117.7555,1:57.76,0.7194,0.0,-0.322051,768.1531,16
2,200 Breast,M,8,2027,120.0129,2:00.01,116.9465,1:56.95,123.0793,2:03.08,0.6357,0.0002,-0.339368,807.9111,16
2,200 Fly,M,1,2027,102.9144,1:42.91,101.3769,1:41.38,104.4519,1:44.45,0.9079,0.0,-0.404596,923.0296,16
2,200 Fly,M,8,2027,107.8691,1:47.87,105.2674,1:45.27,110.4708,1:50.47,0.6911,0.0001,-0.326096,768.8649,16
2,200 Free,M,1,2027,94.2073,1:34.21,91.5601,1:31.56,96.8544,1:36.85,0.5979,0.0004,-0.270471,642.4511,16
2,200 Free,M,8,2027,98.4481,1:38.45,96.7367,1:36.74,100.1596,1:40.16,0.5949,0.0005,-0.173787,450.7139,16
2,200 Free Relay,M,1,2027,78.034,1:18.03,77.2296,1:17.23,78.8384,1:18.84,0.9129,0.0,-0.218243,520.4118,16
2,200 IM,M,1,2027,103.6086,1:43.61,102.7698,1:42.77,104.4475,1:44.45,0.9585,0.0,-0.337772,788.2726,16
2,200 IM,M,8,2027,108.1868,1:48.19,106.5139,1:46.51,109.8597,1:49.86,0.7811,0.0,-0.270687,656.8697,15
2,200 Medley Relay,M,1,2027,84.91,1:24.91,84.0,1:24.00,85.82,1:25.82,0.9432,0.0,-0.310846,714.994,16
2,400 Free Relay,M,1,2027,173.0495,2:53.05,170.3583,2:50.36,175.7407,2:55.74,0.7981,0.0,-0.448294,1081.7417,16
2,400 IM,M,1,2027,225.2269,3:45.23,221.9598,3:41.96,228.494,3:48.49,0.7647,0.0,-0.493456,1225.4619,16
2,400 IM,M,8,2027,236.5875,3:56.59,229.5276,3:49.53,243.6474,4:03.65,0.3925,0.0094,-0.475441,1200.3068,16
2,400 Medley Relay,M,1,2027,186.0282,3:06.03,182.7975,3:02.80,189.259,3:09.26,0.8952,0.0,-0.791272,1789.9367,16
2,50 Free,M,1,2027,19.3545,19.35,18.8532,18.85,19.8558,19.86,0.7015,0.0001,-0.064397,149.8873,16
2,50 Free,M,8,2027,20.1765,20.18,19.8972,19.90,20.4558,20.46,0.8538,0.0,-0.056551,134.8063,16
2,500 Free,M,1,2027,257.6165,4:17.62,253.4338,4:13.43,261.7992,4:21.80,0.74,0.0,-0.591184,1455.9461,16
2,500 Free,M,8,2027,268.4825,4:28.48,262.9828,4:22.98,273.9822,4:33.98,0.4837,0.0028,-0.446029,1172.5841,16
2,800 Free Relay,M,1,2027,385.3571,6:25.36,381.289,6:21.29,389.4253,6:29.43,0.7761,0.0,-0.663732,1730.7422,15
3,100 Back,F,1,2027,48.7052,48.71,47.7235,47.72,49.687,49.69,0.804,0.0,-0.166625,386.4541,16
3,100 Back,F,8,2027,51.0676,51.07,49.8212,49.82,52.3141,52.31,0.7546,0.0,-0.183147,422.3067,16
3,100 Back,F,16,2027,51.8533,51.85,51.1559,51.16,52.5508,52.55,0.8793,0.0,-0.165,386.3083,15
3,100 Back,F,24,2027,52.9875,52.99,52.4448,52.44,53.5303,53.53,0.7895,0.0,-0.096473,248.5373,14
3,100 Back,F,32,2027,54.0854,54.09,53.7304,53.73,54.4405,54.44,0.7067,0.0012,-0.049619,154.6641,11
3,100 Breast,F,1,2027,56.7053,56.71,55.8094,55.81,57.6011,57.60,0.84,0.0,-0.171956,405.2598,16
3,100 Breast,F,8,2027,58.6448,58.64,57.2115,57.21,60.078,1:00.08,0.7402,0.0,-0.202676,469.47,16
3,100 Breast,F,16,2027,60.1699,1:00.17,59.7225,59.72,60.6173,1:00.62,0.8666,0.0,-0.104681,272.3589,14
3,100 Breast,F,24,2027,61.628,1:01.63,60.5628,1:00.56,62.6932,1:02.69,0.1628,0.1525,-0.043121,149.034,14
3,100 Breast,F,32,2027,63.398,1:03.40,60.9664,1:00.97,65.8296,1:05.83,0.0266,0.6994,0.029116,4.3808,8
3,100 Fly,F,1,2027,48.1325,48.13,46.9734,46.97,49.2916,49.29,0.8629,0.0,-0.243603,541.9157,16
3,100 Fly,F,8,2027,50.7814,50.78,49.7182,49.72,51.8446,51.84,0.7823,0.0,-0.168882,393.1059,16
3,100 Fly,F,16,2027,51.6052,51.61,50.6081,50.61,52.6024,52.60,0.7904,0.0,-0.169679,395.5437,15
3,100 Fly,F,24,2027,52.7084,52.71,52.1269,52.13,53.2899,53.29,0.7938,0.0,-0.104736,265.0088,14
3,100 Fly,F,32,2027,53.4697,53.47,52.7183,52.72,54.221,54.22,0.6923,0.0008,-0.106119,268.5726,12
3,100 Free,F,1,2027,45.1674,45.17,44.1316,44.13,46.2032,46.20,0.8001,0.0,-0.173618,397.0903,16
3,100 Free,F,8,2027,47.5249,47.52,46.7302,46.73,48.3196,48.32,0.7625,0.0,-0.119316,289.3788,16
3,100 Free,F,16,2027,48.1794,48.18,47.713,47.71,48.6459,48.65,0.844,0.0,-0.095071,240.8892,15
3,100 Free,F,24,2027,48.9777,48.98,48.616,48.62,49.3395,49.34,0.6985,0.0002,-0.050538,151.4192,14
3,100 Free,F,32,2027,49.2433,49.24,48.7847,48.78,49.7019,49.70,0.7768,0.0003,-0.077019,205.3615,11
3,1650 Free,F,1,2027,936.2311,15:36.23,905.442,15:05.44,967.0203,16:07.02,0.2813,0.0346,-1.614022,4207.8538,16
3,1650 Free,F,8,2027,969.5817,16:09.58,943.4973,15:43.50,995.6662,16:35.67,0.347,0.0164,-1.593066,4198.7269,16
3,1650 Free,F,16,2027,989.5915,16:29.59,979.4415,16:19.44,999.7416,16:39.74,0.5962,0.0007,-1.080893,3180.5613,15
3,1650 Free,F,24,2027,1000.327,16:40.33,988.803,16:28.80,1011.8511,16:51.85,0.6843,0.0003,-1.557396,4157.1679,14
3,1650 Free,F,32,2027,1020.6514,17:00.65,997.2178,16:37.22,1044.0849,17:24.08,0.1227,0.2909,-0.75088,2542.6853,11
3,200 Back,F,1,2027,106.7841,1:46.78,103.8985,1:43.90,109.6698,1:49.67,0.6619,0.0001,-0.338338,792.5957,16
3,200 Back,F,8,2027,111.5048,1:51.50,110.1056,1:50.11,112.9039,1:52.90,0.7863,0.0,-0.235196,588.2479,15
3,200 Back,F,16,2027,112.8975,1:52.90,111.2664,1:51.27,114.5286,1:54.53,0.8025,0.0,-0.288143,696.9631,15
3,200 Back,F,24,2027,115.9603,1:55.96,114.3535,1:54.35,117.5672,1:57.57,0.2586,0.0634,-0.087099,292.5098,14
3,200 Back,F,32,2027,118.2776,1:58.28,115.3659,1:55.37,121.1892,2:01.19,0.0053,0.832,-0.019082,156.957,11
3,200 Breast,F,1,2027,122.6811,2:02.68,120.5836,2:00.58,124.7787,2:04.78,0.7898,0.0,-0.340713,813.3069,16
3,200 Breast,F,8,2027,126.7154,2:06.72,124.9238,2:04.92,128.507,2:08.51,0.8786,0.0,-0.422321,982.761,15
3,200 Breast,F,16,2027,130.076,2:10.08,128.6985,2:08.70,131.4536,2:11.45,0.8204,0.0,-0.270242,677.8561,14
3,200 Breast,F,24,2027,132.7978,2:12.80,132.0159,2:12.02,133.5797,2:13.58,0.853,0.0,-0.176044,489.6389,13
3,200 Breast,F,32,2027,137.3677,2:17.37,134.9895,2:14.99,139.7458,2:19.75,0.0194,0.683,-0.02968,197.5287,11
3,200 Fly,F,1,2027,109.7803,1:49.78,107.7148,1:47.71,111.8457,1:51.85,0.7827,0.0,-0.328463,775.5752,16
3,200 Fly,F,8,2027,114.0948,1:54.09,112.6015,1:52.60,115.588,1:55.59,0.741,0.0,-0.221321,562.7133,15
3,200 Fly,F,16,2027,116.9955,1:57.00,116.4119,1:56.41,117.5791,1:57.58,0.8585,0.0,-0.131934,384.4258,14
3,200 Fly,F,24,2027,118.6859,1:58.69,118.1762,1:58.18,119.1957,1:59.20,0.8369,0.0,-0.107912,337.4237,13
3,200 Fly,F,32,2027,120.5477,2:00.55,118.7083,1:58.71,122.3872,2:02.39,0.5704,0.0115,-0.176973,479.2724,10
3,200 Free,F,1,2027,101.0221,1:41.02,98.339,1:38.34,103.7052,1:43.71,0.3062,0.0262,-0.149346,403.7456,16
3,200 Free,F,8,2027,103.4136,1:43.41,100.8803,1:40.88,105.9469,1:45.95,0.5055,0.002,-0.21461,538.4287,16
3,200 Free,F,16,2027,105.1661,1:45.17,103.6262,1:43.63,106.706,1:46.71,0.5496,0.0016,-0.149071,407.3339,15
3,200 Free,F,24,2027,107.0579,1:47.06,105.908,1:45.91,108.2079,1:48.21,0.1601,0.1563,-0.046088,200.4781,14
3,200 Free,F,32,2027,107.5523,1:47.55,106.2521,1:46.25,108.8525,1:48.85,0.3752,0.0342,-0.094878,299.8692,12
3,200 Free Relay,F,1,2027,82.4821,1:22.48,80.5126,1:20.51,84.4516,1:24.45,0.9006,0.0,-0.496625,1089.141,16
3,200 Free Relay,F,8,2027,88.1416,1:28.14,87.3028,1:27.30,88.9804,1:28.98,0.8852,0.0,-0.213835,521.5855,14
3,200 Free Relay,F,16,2027,89.8652,1:29.87,87.1599,1:27.16,92.5705,1:32.57,0.7919,0.0175,-0.347077,793.3901,6
3,200 IM,F,1,2027,110.4034,1:50.40,108.9448,1:48.94,111.8619,1:51.86,0.8375,0.0,-0.277471,672.8363,16
3,200 IM,F,8,2027,115.4573,1:55.46,113.7355,1:53.74,117.1792,1:57.18,0.5138,0.0026,-0.155125,429.8957,15
3,200 IM,F,16,2027,116.9729,1:56.97,116.3406,1:56.34,117.6053,1:57.61,0.911,0.0,-0.185659,493.3044,14
3,200 IM,F,24,2027,119.0047,1:59.00,117.9407,1:57.94,120.0686,2:00.07,0.5156,0.0038,-0.100758,323.2416,14
3,200 IM,F,32,2027,120.1488,2:00.15,119.0793,1:59.08,121.2182,2:01.22,0.6096,0.0046,-0.117406,358.1312,11
3,200 Medley Relay,F,1,2027,91.736,1:31.74,89.3941,1:29.39,94.0779,1:34.08,0.7472,0.0,-0.337346,775.5355,16
3,200 Medley Relay,F,8,2027,96.3693,1:36.37,95.4329,1:35.43,97.3058,1:37.31,0.6909,0.0002,-0.128516,356.8723,14
3,200 Medley Relay,F,16,2027,99.4999,1:39.50,98.4713,1:38.47,100.5286,1:40.53,0.7588,0.0022,-0.156628,416.9858,9
3,400 Free Relay,F,1,2027,185.207,3:05.21,182.6269,3:02.63,187.7871,3:07.79,0.8567,0.0,-0.528551,1256.5808,16
3,400 Free Relay,F,8,2027,194.1364,3:14.14,192.9611,3:12.96,195.3116,3:15.31,0.8703,0.0,-0.279484,760.6495,14
3,400 Free Relay,F,16,2027,199.6533,3:19.65,191.9316,3:11.93,207.375,3:27.38,0.3091,0.0952,-0.455246,1122.4374,10
3,400 IM,F,1,2027,238.7244,3:58.72,233.1182,3:53.12,244.3305,4:04.33,0.1696,0.1129,-0.212316,669.0893,16
3,400 IM,F,8,2027,246.9166,4:06.92,242.9485,4:02.95,250.8847,4:10.88,0.5415,0.0018,-0.377929,1012.9778,15
3,400 IM,F,16,2027,250.5067,4:10.51,246.9669,4:06.97,254.0465,4:14.05,0.668,0.0002,-0.44,1142.3867,15
3,400 IM,F,24,2027,255.9234,4:15.92,253.1098,4:13.11,258.7369,4:18.74,0.3757,0.0198,-0.200363,662.0584,14
3,400 IM,F,32,2027,257.3324,4:17.33,253.9183,4:13.92,260.7464,4:20.75,0.6624,0.0013,-0.450262,1170.0139,12
3,400 Medley Relay,F,1,2027,198.4036,3:18.40,194.6819,3:14.68,202.1253,3:22.13,0.9151,0.0,-1.024022,2274.0963,16
3,400 Medley Relay,F,8,2027,212.3298,3:32.33,210.707,3:30.71,213.9525,3:33.95,0.7756,0.0,-0.276934,773.6751,14
3,400 Medley Relay,F,16,2027,224.972,3:44.97,221.738,3:41.74,228.206,3:48.21,0.0306,0.8251,-0.018129,261.7195,4
3,50 Free,F,1,2027,20.3948,20.39,19.9986,20.00,20.7909,20.79,0.915,0.0,-0.10889,241.1142,16
3,50 Free,F,8,2027,21.547,21.55,21.0892,21.09,22.0048,22.00,0.7923,0.0,-0.074912,173.3931,16
3,50 Free,F,16,2027,22.0384,22.04,21.7673,21.77,22.3094,22.31,0.8115,0.0,-0.049286,121.9405,15
3,50 Free,F,24,2027,22.4749,22.47,22.2415,22.24,22.7084,22.71,0.5079,0.0042,-0.021769,66.6012,14
3,50 Free,F,32,2027,22.5324,22.53,22.2973,22.30,22.7675,22.77,0.7624,0.0002,-0.039668,102.9391,12
3,500 Free,F,1,2027,272.8067,4:32.81,261.7777,4:21.78,283.8358,4:43.84,0.0381,0.4687,-0.183949,645.6704,16
3,500 Free,F,8,2027,279.0515,4:39.05,275.5572,4:35.56,282.5459,4:42.55,0.4388,0.0071,-0.270768,827.898,15
3,500 Free,F,16,2027,282.7433,4:42.74,280.0624,4:40.06,285.4242,4:45.42,0.5886,0.0008,-0.281,852.3303,15
3,500 Free,F,24,2027,287.0896,4:47.09,284.2367,4:44.24,289.9425,4:49.94,0.0993,0.2725,-0.086956,463.3495,14
3,500 Free,F,32,2027,288.5192,4:48.52,284.9941,4:44.99,292.0443,4:52.04,0.2925,0.0858,-0.204052,702.1328,11
3,800 Free Relay,F,1,2027,406.317,6:46.32,400.1128,6:40.11,412.5213,6:52.52,0.6131,0.0006,-0.684411,1793.6176,15
3,800 Free Relay,F,8,2027,424.5222,7:04.52,419.7089,6:59.71,429.3354,7:09.34,0.4333,0.0105,-0.386374,1207.7015,14
3,800 Free Relay,F,16,2027,438.2749,7:18.27,424.3675,7:04.37,452.1824,7:32.18,0.1483,0.3062,-0.489354,1430.1958,9
3,100 Back,M,1,2027,43.9306,43.93,43.2607,43.26,44.6004,44.60,0.8577,0.0,-0.119242,285.6345,17
3,100 Back,M,8,2027,44.7066,44.71,43.4498,43.45,45.9634,45.96,0.843,0.0,-0.21116,472.7273,17
3,100 Back,M,16,2027,45.8458,45.85,45.3973,45.40,46.2943,46.29,0.902,0.0,-0.12489,298.9981,14
3,100 Back,M,24,2027,46.8853,46.89,46.102,46.10,47.6685,47.67,0.5443,0.0026,-0.078582,206.1718,14
3,100 Back,M,32,2027,46.9353,46.94,46.1463,46.15,47.5761,47.58,0.8427,0.0,-0.155839,362.7472,12
3,100 Breast,M,1,2027,50.3082,50.31,49.7023,49.70,50.9142,50.91,0.9209,0.0,-0.149872,354.0995,17
3,100 Breast,M,8,2027,51.1106,51.11,50.2203,50.22,52.0009,52.00,0.8817,0.0,-0.20364,463.8883,16
3,100 Breast,M,16,2027,52.0603,52.06,51.2254,51.23,52.8952,52.90,0.8301,0.0,-0.161714,379.8551,15
3,100 Breast,M,24,2027,52.9967,53.00,52.4012,52.40,53.5923,53.59,0.7886,0.0,-0.105582,267.0123,14
3,100 Breast,M,32,2027,53.2827,53.28,52.6867,52.69,53.8787,53.88,0.9069,0.0,-0.164529,386.7838,11
3,100 Fly,M,1,2027,43.7374,43.74,42.8887,42.89,44.5861,44.59,0.8058,0.0,-0.125346,297.814,17
3,100 Fly,M,8,2027,44.7097,44.71,44.0196,44.02,45.3998,45.40,0.8992,0.0,-0.150425,349.6202,16
3,100 Fly,M,16,2027,45.4599,45.46,45.1597,45.16,45.7601,45.76,0.954,0.0,-0.125538,299.9264,14
3,100 Fly,M,24,2027,46.1209,46.12,45.6993,45.70,46.5425,46.54,0.898,0.0,-0.114835,278.8918,14
3,100 Fly,M,32,2027,47.0248,47.02,46.4566,46.46,47.5931,47.59,0.8205,0.0001,-0.108836,267.6352,11
3,100 Free,M,1,2027,40.7268,40.73,40.1991,40.20,41.2544,41.25,0.8891,0.0,-0.108353,260.3588,17
3,100 Free,M,8,2027,41.6181,41.62,40.8987,40.90,42.3376,42.34,0.8293,0.0,-0.132868,310.9408,16
3,100 Free,M,16,2027,42.1699,42.17,41.7936,41.79,42.5463,42.55,0.9305,0.0,-0.120679,286.7854,15
3,100 Free,M,24,2027,42.7641,42.76,42.413,42.41,43.1152,43.12,0.8893,0.0,-0.091363,227.9561,14
3,100 Free,M,32,2027,43.2143,43.21,42.4892,42.49,43.9394,43.94,0.7193,0.0005,-0.109301,264.7668,12
3,1650 Free,M,1,2027,866.2785,14:26.28,855.813,14:15.81,876.744,14:36.74,0.7945,0.0,-1.492254,3891.0771,17
3,1650 Free,M,8,2027,881.6848,14:41.68,858.1287,14:18.13,905.2408,15:05.24,0.7234,0.0,-2.762144,6480.5497,17
3,1650 Free,M,16,2027,908.2056,15:08.21,892.1137,14:52.11,924.2975,15:24.30,0.2828,0.0413,-0.885464,2703.0417,15
3,1650 Free,M,24,2027,925.5812,15:25.58,909.539,15:09.54,941.6234,15:41.62,0.0093,0.7425,0.142923,635.8761,14
3,1650 Free,M,32,2027,925.6312,15:25.63,906.8803,15:06.88,944.0141,15:44.01,0.481,0.0086,-1.631081,4231.649,13
3,200 Back,M,1,2027,96.9319,1:36.93,95.4063,1:35.41,98.4575,1:38.46,0.8282,0.0,-0.242895,589.2801,17
3,200 Back,M,8,2027,98.6926,1:38.69,95.9882,1:35.99,101.397,1:41.40,0.7374,0.0,-0.379728,868.4012,16
3,200 Back,M,16,2027,100.1342,1:40.13,98.2126,1:38.21,102.0558,1:42.06,0.8035,0.0,-0.340518,790.3639,15
3,200 Back,M,24,2027,102.3908,1:42.39,101.8202,1:41.82,102.9614,1:42.96,0.9327,0.0,-0.198462,504.6723,13
3,200 Back,M,32,2027,102.959,1:42.96,102.0412,1:42.04,103.8767,1:43.88,0.942,0.0,-0.348304,808.9716,12
3,200 Breast,M,1,2027,108.9001,1:48.90,106.8621,1:46.86,110.9382,1:50.94,0.8071,0.0,-0.302266,721.5933,17
3,200 Breast,M,8,2027,110.6996,1:50.70,106.8262,1:46.83,114.573,1:54.57,0.7796,0.0,-0.528176,1181.3115,17
3,200 Breast,M,16,2027,113.8043,1:53.80,112.3847,1:52.38,115.224,1:55.22,0.8349,0.0,-0.271186,663.4989,14
3,200 Breast,M,24,2027,116.429,1:56.43,115.6832,1:55.68,117.1749,1:57.17,0.7811,0.0001,-0.126199,372.2341,13
3,200 Breast,M,32,2027,117.3351,1:57.34,116.6475,1:56.65,118.0227,1:58.02,0.9461,0.0,-0.240517,604.8636,10
3,200 Fly,M,1,2027,97.8908,1:37.89,96.4521,1:36.45,99.3295,1:39.33,0.881,0.0,-0.28381,673.1744,17
3,200 Fly,M,8,2027,101.1031,1:41.10,99.2628,1:39.26,102.9435,1:42.94,0.8229,0.0,-0.287669,684.2083,17
3,200 Fly,M,16,2027,102.881,1:42.88,101.4989,1:41.50,104.2632,1:44.26,0.7363,0.0,-0.202411,513.1676,15
3,200 Fly,M,24,2027,104.6505,1:44.65,103.7579,1:43.76,105.5431,1:45.54,0.7184,0.0003,-0.130083,368.3285,13
3,200 Fly,M,32,2027,107.6061,1:47.61,106.2509,1:46.25,108.9612,1:48.96,0.1382,0.2341,-0.051101,211.1886,12
3,200 Free,M,1,2027,91.1841,1:31.18,90.3215,1:30.32,92.0467,1:32.05,0.8654,0.0,-0.15861,412.6871,17
3,200 Free,M,8,2027,92.15,1:32.15,90.6162,1:30.62,93.6838,1:33.68,0.8046,0.0,-0.260809,620.8095,16
3,200 Free,M,16,2027,93.1201,1:33.12,92.2809,1:32.28,93.9593,1:33.96,0.9185,0.0,-0.246946,593.6805,15
3,200 Free,M,24,2027,94.8232,1:34.82,93.9784,1:33.98,95.668,1:35.67,0.8205,0.0,-0.165813,430.9265,14
3,200 Free,M,32,2027,95.7137,1:35.71,94.5216,1:34.52,96.9059,1:36.91,0.7438,0.0003,-0.191276,483.4306,12
3,200 Free Relay,M,1,2027,73.8912,1:13.89,72.8683,1:12.87,74.9141,1:14.91,0.8894,0.0,-0.210348,500.2663,17
3,200 Free Relay,M,8,2027,76.4894,1:16.49,75.7021,1:15.70,77.2767,1:17.28,0.8599,0.0,-0.179033,439.3892,14
3,200 Free Relay,M,16,2027,89.172,1:29.17,16.3121,16.31,162.0319,2:42.03,0.0033,0.9268,0.183,-281.769,5
